prompt,prefix,suffix,title,done
"A highly detailed shot of a beautiful woman happily paying for an expensive meal with her new year's money. The action is indulgent treating, focusing on the satisfied look. Text: Ç®îNã Ç≈ÉâÉìÉ`.","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.307 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",Ç®îNã ,1
"A highly detailed shot of a beautiful woman giving an envelope with a formal, wedding-style ceremony feel. The action is solemn bestowing, focusing on the dignified manner. Text: Ç≤èjãVÇæÇÊ.","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.308 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",Ç®îNã ,1
"A highly detailed shot of a beautiful woman gently urging a reluctant recipient to take the envelope with both hands. The action is persuasive offering, focusing on the encouraging smile. Text: âìó∂ÇµÇ»Ç¢Ç≈.","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.309 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",Ç®îNã ,1
"A highly detailed shot of a beautiful woman opening an envelope with her eyes closed, treating the amount as a lottery. The action is playful gambling, focusing on the closed eyes. Text: Ç®îNã Ç≈â^ééÇµ.","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.310 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",Ç®îNã ,1
"A highly detailed shot of a beautiful woman giving a gentle farewell wave, promising future return. The action is fond departure, focusing on the soft hand gesture. Text: Ç‹ÇΩóàîNÇÀ.","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.311 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",Ç®îNã ,1
"A highly detailed shot of a beautiful woman looking up to the sky with a blissful, overjoyed expression, hugging the money tightly. The action is ecstatic relief, focusing on the heavenly light. Text: Ç®îNã ç≈çÇ.","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.312 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",Ç®îNã ,1
"A highly detailed shot of a person aggressively stamping a document with a serious face. The action is forceful approval, focusing on the stamp. Text: óπâÅiî[Åj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.321 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person picking up their bag and answering the phone while walking away. The action is leaving while talking, focusing on the exit. Text: ÇÕÅ[Ç¢ÅiãAÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.322 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person giving a thumbs-up to a pile of unfinished cardboard boxes. The action is ignoring the mess, focusing on the thumb. Text: î[ïiOKÅiâRÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.323 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person sweeping dust under a rug with a smile. The action is superficial cleaning, focusing on the hidden dust. Text: Ç¢Ç¢Ç≈Ç∑ÇÀ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.324 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person bowing deeply while slowly backing out of the room. The action is retreating, focusing on the backward movement. Text: Ç†Ç∆ÇÕóäÇÒÇæ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.325 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a zombie-like person walking into the office with dark circles under eyes. The action is final arrival, focusing on the tired face. Text: Ç®ÇÕÇÊÇ§Åiç≈èIÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.326 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person sleeping openly at their desk with a ""Cleaning"" sign on their back. The action is fake cleaning, focusing on the sign. Text: íãêQíÜÅië|èúÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.327 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person looking at a dark window reflecting their tired face. The action is late work, focusing on the reflection. Text: Ç‹ÇæâÔé–","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.328 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person opening an empty wallet, moths flying out. The action is financial coldness, focusing on the empty wallet. Text: â˘Ç™ä¶Ç¢","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.329 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person wearing five layers of coats inside the office. The action is surviving no heating, focusing on the layers. Text: ígñ[êÿÇÍ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.330 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person typing with gloves on, shivering dramatically. The action is struggling with cold, focusing on the gloves. Text: ä¶Ç¢Ç©ÇÁãAÇÈ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.331 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person clinking a can of beer against a computer monitor. The action is digital toast, focusing on the screen. Text: Ç®îÊÇÍÅiä£îtÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.332 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person diving onto a sofa in slow motion. The action is home arrival, focusing on the soft landing. Text: ÇΩÇæÇ¢Ç‹ÅiòAãxÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.333 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person hugging a kotatsu (heated table) lovingly. The action is reuniting with comfort, focusing on the hug. Text: Ç®Ç©Ç¶ÇËÅi‡x‡ùÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.334 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person letting out a sigh that blows papers off the desk. The action is massive relief, focusing on the flying papers. Text: àÍëßÅiîNâzÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.335 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person gently covering their PC tower with a blanket. The action is machine care, focusing on the blanket. Text: PCóéÇ∆ÇµÇƒ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.336 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person setting an alarm for January 4th with a smirk. The action is long sleep prep, focusing on the distant date. Text: Ç®Ç‚Ç∑Ç›ÅióàîNÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.337 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person bowing to an ATM machine. The action is financial gratitude, focusing on the screen. Text: É{Å[ÉiÉXä¥é”","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.338 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person hugging a calendar and crying tears of joy. The action is yearly thanks, focusing on the tears. Text: àÍîNä¥é”","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.339 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person doing a ninja-style disappearance smoke bomb exit. The action is vanishing, focusing on the smoke. Text: ÇÿÇ±ÇËÅiëﬁéUÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.340 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person handing over an invoice with a majestic pose. The action is charging money, focusing on the paper. Text: Ç«Ç§Ç¢ÇΩÅiêøãÅèëÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.341 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person pushing a pile of files to the other side of the desk. The action is deferring responsibility, focusing on the push. Text: óàîNÇ‚ÇËÇ‹Ç∑","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.342 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person running through the office hallway with arms wide open. The action is escaping, focusing on the speed. Text: ÇÌÅ[Ç¢Åi17éûÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.343 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person throwing a tie or scarf into the air. The action is freedom, focusing on the flying fabric. Text: JOB DONE","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.344 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person making an ""X"" sign with arms while smiling. The action is refusing work, focusing on the X. Text: ñ≥óùÅiî[Ç‹ÇÁÇÒÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.345 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person worshiping the company logo (sarcastically). The action is corporate thanks, focusing on the logo. Text: ïæé–Ç…ä¥é”","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.346 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person staring at a bottle of hangover cure. The action is preparing for drinking, focusing on the bottle label. Text: à˘Ç›âﬂÇ¨íçà”","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.347 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person sanitizing their hands with alcohol, then looking at a beer. The action is wrong alcohol, focusing on the beer. Text: ÉAÉãÉRÅ[Éãè¡ì≈","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.348 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person patting their liver area gently. The action is organ care, focusing on the hand placement. Text: äÃëüÇ¢ÇΩÇÌÇ¡Çƒ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.349 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person slurping cup noodles aggressively. The action is fast food, focusing on the noodles. Text: îNâzÇµÇªÇŒÅië¶Åj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.350 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person stepping on a scale and looking shocked. The action is holiday weight, focusing on the scale display. Text: ëÃèdÇ…ãCÇÇ¬ÇØÇƒ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.351 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person buried under a mountain of paperwork, only hand visible. The action is drowning in work, focusing on the hand. Text: édéñëΩÇ∑Ç¨ÇÈÅ[","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.352 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person nodding while wearing headphones playing heavy metal. The action is fake listening, focusing on the headphones. Text: Ç§ÇÒÇ§ÇÒÅiãAÇËÇΩÇ¢Åj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.353 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person staring at a travel brochure with obsessive eyes. The action is escape planning, focusing on the beach photo. Text: ãxÇ›äyÇµÇ›","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.354 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person staring at the time clock, waiting for the minute to change. The action is countdown, focusing on the digital numbers. Text: ÇÌÇ≠ÇÌÇ≠ÅiëﬁãŒÅj","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.355 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
"A highly detailed shot of a person putting a Santa hat on a stack of unfinished files. The action is festive denial, focusing on the red hat. Text: ÉÅÉäÅ[édéñî[Çﬂ","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.356 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#","place the quote in bold text with a thick outline, centered. ",édéñî[Çﬂ,1
