prompt,prefix,suffix
"A man hiding under a coat on the couch, Japanese text “冬、終われ”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man holding a rice cooker for warmth, Japanese text “湯気が神”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man running from his cold bathroom, Japanese text “無理、寒すぎ！”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man with messy hair drinking hot tea, Japanese text “あったまるぅ”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man in hoodie pulling sleeves over his hands, Japanese text “袖、延長戦”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man with red nose from cold, Japanese text “鼻、凍る！”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man sitting at kotatsu with sleepy eyes, Japanese text “永住希望”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man at convenience store holding hot coffee can, Japanese text “これが救い”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man rubbing his toes together, Japanese text “足先の限界”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man in thick coat looking at snow, Japanese text “見てるだけで寒い”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man making weird dance moves to stay warm, Japanese text “寒すぎ運動”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man staring blankly into heater, Japanese text “もうだめだ”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man covering head with blanket while gaming, Japanese text “ぬくぬくゲーマー”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man walking dog in snow reluctantly, Japanese text “早く帰ろ…”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man holding steaming cup close to his face, Japanese text “顔も温めとこ”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man groaning while taking trash out, Japanese text “地獄の5分”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man curling up like a ball, Japanese text “寒さ防御態勢”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man with towel on shoulders after shower, Japanese text “冷気が刺さる！”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man putting gloves on wrong hands, Japanese text “もう手が限界”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man crouching by small heater, Japanese text “小さいけど最強”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man frowning as he opens freezer, Japanese text “見ただけで寒い”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man standing still in the snow, Japanese text “心も凍る”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man smiling softly with hot drink, Japanese text “冬、悪くないかも”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man yawning with scarf on, Japanese text “朝、戦いの始まり”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man lying on sofa wrapped in blanket, Japanese text “ぬくぬく最高”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A man blowing on his hands outside convenience store, Japanese text “まだあったかい！”","Ultra-detailed semi-realistic digital illustration of a Japanese man in winter.
The atmosphere is bright but cold, showing the breath in frosty air.
Natural expression, cinematic lighting, warm highlights against a cool snowy tone.
The man’s features are expressive and relatable, not model-like but realistic and kind.


#","

Soft cinematic winter lighting, subtle snow particles in the air, gentle contrast between cold blue tones and warm highlights.
High resolution, clean composition, slightly humorous yet heartwarming atmosphere.
Perfect for LINE stickers — clear readable Japanese text, no cluttered background."
"A cat curled up in a blanket showing only its eyes, Japanese text “もう動けない…”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat sitting in front of a heater staring, Japanese text “まだ点かないの？”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat shivering beside a window, Japanese text “外、地獄！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat hiding inside a kotatsu, Japanese text “ここが楽園”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat watching snow fall through the window, Japanese text “きれい…でも寒い”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat hugging a hot water bottle, Japanese text “あったか～”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat blowing on its paw, Japanese text “息で温めるにゃ”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
"A cat sitting on a warm laptop, Japanese text “ここ最高！”","Warm and detailed semi-realistic digital illustration of a cute cat during winter.
Soft lighting, expressive face, fluffy fur, cozy and humorous atmosphere.
The cat looks slightly anthropomorphic but natural, conveying emotion vividly.
Snow particles or indoor warmth effects enhance the seasonal feel.


#","


Soft cinematic winter lighting, delicate fur rendering with warm highlights.
Natural poses, gentle humor, cozy home or snowy outdoor setting.
High-quality illustration ideal for LINE stickers — clean composition, soft color palette, readable Japanese text."
