prompt,prefix,suffix,title,done
"A Japanese housewife in an apron patting someone's shoulder with a cold, trembling hand, text: 無理しないで place the quote in bold text with a thick black outline, centered. soft winter light","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.756 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始74選,
"A Japanese housewife in an apron checking a child's forehead with her freezing hand, looking worried, text: 大丈夫？ place the quote in bold text with a thick black outline, centered. concerned face","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.757 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始75選,
"A Japanese housewife in an apron melting into a smile as the toaster pops up and warms her face, text: 助かった place the quote in bold text with a thick black outline, centered. warm toast glow","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.758 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始76選,
"A Japanese housewife in an apron stacking mandarin oranges into a perfect tower with shaky fingers, text: 完璧 place the quote in bold text with a thick black outline, centered. kotatsu top","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.759 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始77選,
"A Japanese housewife in an apron eating hot zozoni, her face completely hidden in a cloud of steam, text: 幸せいっぱい place the quote in bold text with a thick black outline, centered. traditional table","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.760 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始78選,
"A Japanese housewife in an apron trying to tie an omikuji slip to a branch with frozen, clumsy hands, text: いいことありますように place the quote in bold text with a thick black outline, centered. shrine grounds","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.761 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始79選,
"A Japanese housewife in an apron wearing a giant face mask and thick earmuffs while cleaning, text: 風邪に気をつけて place the quote in bold text with a thick black outline, centered. winter street","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.762 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始80選,
"A Japanese housewife in an apron peeling a mandarin orange, the juice misting in the crisp, cold air, text: ビタミンとって place the quote in bold text with a thick black outline, centered. mikan background","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.763 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始81選,
"A Japanese housewife in an apron stirring a giant steaming pot with a long spoon, looking focused, text: 身体あたためて place the quote in bold text with a thick black outline, centered. steaming kitchen","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.764 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始82選,
"A Japanese housewife in an apron checking a wall calendar with a magnifying glass, shivering, text: 楽しみにしてます place the quote in bold text with a thick black outline, centered. calendar background","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.765 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始83選,
"A Japanese housewife in an apron fidgeting with excitement while wrapped in a thick rug, text: わくわく place the quote in bold text with a thick black outline, centered. event entrance","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.766 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始84選,
"A Japanese housewife in an apron decorating a kitchen tree with frozen fruit slices, text: Merry Christmas place the quote in bold text with a thick black outline, centered. festive room","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.767 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始85選,
"A Japanese housewife in an apron holding a gift box with a red ribbon, her fingers red from the chill, text: プレゼント place the quote in bold text with a thick black outline, centered. sparkling background","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.768 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始86選,
"A Japanese housewife in an apron eating a slice of cake with a shaking fork, looking cold but happy, text: クリスマス place the quote in bold text with a thick black outline, centered. party table","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.769 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始87選,
"A Japanese housewife in an apron pulling a red envelope from her apron pocket with a shaky wink, text: お年玉 place the quote in bold text with a thick black outline, centered. red envelope close-up","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.770 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始88選,
"A Japanese housewife in an apron scrubbing a dirty window with a frozen, stiff rag, looking exhausted, text: 大掃除 place the quote in bold text with a thick black outline, centered. dusty room","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.771 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始89選,
"A Japanese housewife in an apron hanging up the last dish towel of the year with a white sigh, text: 仕事納め place the quote in bold text with a thick black outline, centered. sink background","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.772 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始90選,
"A Japanese housewife in an apron pointing a trembling finger at the first sun over the snowy peaks, text: 初日の出 place the quote in bold text with a thick black outline, centered. mountain sunrise","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.773 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始91選,
"A Japanese housewife in an apron tossing a coin into an offering box with a visible breath cloud, text: 初詣 place the quote in bold text with a thick black outline, centered. shrine entrance","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.774 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始92選,
"A Japanese housewife in an apron holding a fortune slip high with a triumphant, frozen grin, text: 大吉 place the quote in bold text with a thick black outline, centered. shrine grounds","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.775 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始93選,
"A Japanese housewife in an apron watching mochi expand on a grill, eyes wide with concentration, text: 餅 place the quote in bold text with a thick black outline, centered. charcoal grill","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.776 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始94選,
"A Japanese housewife in an apron sipping hot soup from a bowl, eyes watering from the heat, text: お雑煮 place the quote in bold text with a thick black outline, centered. dining table","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.777 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始95選,
"A Japanese housewife in an apron buried under a pile of pillows on the sofa, only her apron string visible, text: 寝正月 place the quote in bold text with a thick black outline, centered. messy living room","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.778 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始96選,
"A Japanese housewife in an apron looking at a scale in horror while holding a bag of rice, text: 正月太り place the quote in bold text with a thick black outline, centered. bathroom mirror","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.779 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始97選,
"A Japanese housewife in an apron clinking a glass of juice with another, shivering with joy, text: 乾杯 place the quote in bold text with a thick black outline, centered. festive party","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.780 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始98選,
"A Japanese housewife in an apron waving goodbye as she walks into a field of falling snow, text: 来年もろしくお願いします place the quote in bold text with a thick black outline, centered. snowy landscape departure","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.781 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍える主婦：バリエーション豊かな年末年始99選,
"A professional chef in a white uniform and frozen tall hat shivering in a walk-in freezer, holding a frozen turkey, text: あけましておめでとう place the quote in bold text with a thick black outline, centered. icy freezer interior","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.782 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始50選,
"A professional chef in a white uniform and frozen tall hat waving a trembling whisk with icicles on it, text: 今年もよろしく place the quote in bold text with a thick black outline, centered. snowy kitchen","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.783 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始51選,
"A professional chef in a white uniform and frozen tall hat writing a menu on a frozen chalkboard with shaky hands, text: 謹賀新年 place the quote in bold text with a thick black outline, centered. icy restaurant entrance","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.784 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始52選,
"A professional chef in a white uniform and frozen tall hat jumping to stay warm while flipping a frozen pan, text: ことよろ place the quote in bold text with a thick black outline, centered. frosty professional kitchen","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.785 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始53選,
"A professional chef in a white uniform and frozen tall hat giving a sharp, vibrating nod while holding a knife, text: 了解 place the quote in bold text with a thick black outline, centered. stainless steel kitchen","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.786 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始54選,
"A professional chef in a white uniform and frozen tall hat peeking from a freezer door, his mustache covered in frost, text: はーい place the quote in bold text with a thick black outline, centered. walk-in freezer door","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.787 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始55選,
"A professional chef in a white uniform and frozen tall hat making an OK sign with frozen, red fingers, text: OKです place the quote in bold text with a thick black outline, centered. bright kitchen light","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.788 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始56選,
"A professional chef in a white uniform and frozen tall hat clapping his hands, breath creating a snow effect inside the room, text: いいですね place the quote in bold text with a thick black outline, centered. cold dining area","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.789 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始57選,
"A professional chef in a white uniform and frozen tall hat bowing so low his hat touches the frozen floor, shivering, text: よろしくお願いします place the quote in bold text with a thick black outline, centered. restaurant lobby","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.790 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始58選,
"A professional chef in a white uniform and frozen tall hat rubbing his arms while looking at a frozen stack of plates, text: おはよう place the quote in bold text with a thick black outline, centered. frosty morning kitchen","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.791 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始59選,
"A professional chef in a white uniform and frozen tall hat holding a hot soup ladle to his face for warmth, text: こんにちは place the quote in bold text with a thick black outline, centered. midday sun through window","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.792 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始60選,
"A professional chef in a white uniform and frozen tall hat standing under a dim light, shivering while holding a frozen fish, text: こんばんは place the quote in bold text with a thick black outline, centered. dark kitchen at night","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.793 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始61選,
"A professional chef in a white uniform and frozen tall hat with blue lips, exhaling a sigh that turns into ice crystals, text: 寒いですね place the quote in bold text with a thick black outline, centered. extreme cold background","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.794 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始62選,
"A professional chef in a white uniform and frozen tall hat serving a steaming plate with hands that won't stop shaking, text: お疲れ様 place the quote in bold text with a thick black outline, centered. kitchen service twilight","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.795 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始63選,
"A professional chef in a white uniform and frozen tall hat shaking snow off his chef coat at the door, teeth chattering, text: ただいま place the quote in bold text with a thick black outline, centered. kitchen entrance","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.796 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始64選,
"A professional chef in a white uniform and frozen tall hat opening a heavy door, a blast of icy wind blowing his hat back, text: おかえり place the quote in bold text with a thick black outline, centered. freezing hallway","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.797 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始65選,
"A professional chef in a white uniform and frozen tall hat drinking hot coffee from a metal cup, eyes closed in bliss, text: 一息ついて place the quote in bold text with a thick black outline, centered. warm steam effect","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.798 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始66選,
"A professional chef in a white uniform and frozen tall hat wrapping a thick scarf over his uniform, looking at the stove, text: 暖かくしてね place the quote in bold text with a thick black outline, centered. blizzard window kitchen","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.799 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始67選,
"A professional chef in a white uniform and frozen tall hat curled up in a corner of the kitchen under a towel, text: おやすみ place the quote in bold text with a thick black outline, centered. dark kitchen corner","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.800 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始68選,
"A professional chef in a white uniform and frozen tall hat clasping frozen hands and crying happy, frozen tears, text: ありがとう place the quote in bold text with a thick black outline, centered. sunset kitchen glow","hyper realistic photo, shot on Nikon Z9 with 85mm f/1.801 portrait, dutch tilt, clamshell beauty, kinetic, cinematic color grading, extremely detailed textures (super insane detail), depth of field, bokeh use rule of thirds, leading lines

#",,凍えるシェフ：バリエーション豊かな年末年始69選,
